Datetime,Group,People
2023-07-23 17:42:21+00:00,PŁYWALNIA,86
2023-07-23 17:42:21+00:00,SAUNA,23
2023-07-23 17:42:21+00:00,SIŁOWNIA,5
2023-07-23 17:47:21+00:00,FITNESS,3
2023-07-23 17:47:21+00:00,PŁYWALNIA,79
2023-07-23 17:47:21+00:00,SAUNA,24
2023-07-23 17:47:21+00:00,SIŁOWNIA,4
2023-07-23 17:52:21+00:00,FITNESS,3
2023-07-23 17:52:21+00:00,PŁYWALNIA,81
2023-07-23 17:52:21+00:00,SAUNA,22
2023-07-23 17:52:21+00:00,SIŁOWNIA,4
2023-07-23 17:57:22+00:00,FITNESS,3
2023-07-23 17:57:22+00:00,PŁYWALNIA,84
2023-07-23 17:57:22+00:00,SAUNA,24
2023-07-23 17:57:22+00:00,SIŁOWNIA,4
2023-07-23 18:02:22+00:00,FITNESS,3
2023-07-23 18:02:22+00:00,PŁYWALNIA,80
2023-07-23 18:02:22+00:00,SAUNA,24
2023-07-23 18:02:22+00:00,SIŁOWNIA,4
2023-07-23 18:07:22+00:00,FITNESS,3
2023-07-23 18:07:22+00:00,PŁYWALNIA,84
2023-07-23 18:07:22+00:00,SAUNA,26
2023-07-23 18:07:22+00:00,SIŁOWNIA,4
2023-07-23 18:12:22+00:00,FITNESS,3
2023-07-23 18:12:22+00:00,PŁYWALNIA,78
2023-07-23 18:12:22+00:00,SAUNA,24
2023-07-23 18:12:22+00:00,SIŁOWNIA,4
2023-07-23 18:17:22+00:00,FITNESS,3
2023-07-23 18:17:22+00:00,PŁYWALNIA,80
2023-07-23 18:17:22+00:00,SAUNA,20
2023-07-23 18:17:22+00:00,SIŁOWNIA,4
2023-07-23 18:22:22+00:00,FITNESS,3
2023-07-23 18:22:22+00:00,PŁYWALNIA,76
2023-07-23 18:22:22+00:00,SAUNA,20
2023-07-23 18:22:22+00:00,SIŁOWNIA,4
2023-07-23 18:27:23+00:00,FITNESS,3
2023-07-23 18:27:23+00:00,PŁYWALNIA,79
2023-07-23 18:27:23+00:00,SAUNA,20
2023-07-23 18:27:23+00:00,SIŁOWNIA,5
2023-07-23 18:32:23+00:00,FITNESS,3
2023-07-23 18:32:23+00:00,PŁYWALNIA,86
2023-07-23 18:32:23+00:00,SAUNA,20
2023-07-23 18:32:23+00:00,SIŁOWNIA,4
2023-07-23 18:37:23+00:00,FITNESS,3
2023-07-23 18:37:23+00:00,PŁYWALNIA,91
2023-07-23 18:37:23+00:00,SAUNA,19
2023-07-23 18:37:23+00:00,SIŁOWNIA,4
2023-07-23 18:42:23+00:00,FITNESS,3
2023-07-23 18:42:23+00:00,PŁYWALNIA,97
2023-07-23 18:42:23+00:00,SAUNA,17
2023-07-23 18:42:23+00:00,SIŁOWNIA,5
2023-07-23 18:47:23+00:00,FITNESS,3
2023-07-23 18:47:23+00:00,PŁYWALNIA,92
2023-07-23 18:47:23+00:00,SAUNA,16
2023-07-23 18:47:23+00:00,SIŁOWNIA,5
2023-07-23 18:52:24+00:00,FITNESS,3
2023-07-23 18:52:24+00:00,PŁYWALNIA,95
2023-07-23 18:52:24+00:00,SAUNA,18
2023-07-23 18:52:24+00:00,SIŁOWNIA,6
2023-07-23 18:57:24+00:00,FITNESS,3
2023-07-23 18:57:24+00:00,PŁYWALNIA,100
2023-07-23 18:57:24+00:00,SAUNA,21
2023-07-23 18:57:24+00:00,SIŁOWNIA,6
2023-07-23 19:02:24+00:00,FITNESS,3
2023-07-23 19:02:24+00:00,PŁYWALNIA,95
2023-07-23 19:02:24+00:00,SAUNA,23
2023-07-23 19:02:24+00:00,SIŁOWNIA,6
2023-07-23 19:07:24+00:00,FITNESS,3
2023-07-23 19:07:24+00:00,PŁYWALNIA,94
2023-07-23 19:07:24+00:00,SAUNA,25
2023-07-23 19:07:24+00:00,SIŁOWNIA,5
2023-07-23 19:12:24+00:00,FITNESS,3
2023-07-23 19:12:24+00:00,PŁYWALNIA,93
2023-07-23 19:12:24+00:00,SAUNA,27
2023-07-23 19:12:24+00:00,SIŁOWNIA,4
2023-07-23 19:17:25+00:00,FITNESS,3
2023-07-23 19:17:25+00:00,PŁYWALNIA,93
2023-07-23 19:17:25+00:00,SAUNA,23
2023-07-23 19:17:25+00:00,SIŁOWNIA,4
2023-07-23 19:22:25+00:00,FITNESS,3
2023-07-23 19:22:25+00:00,PŁYWALNIA,90
2023-07-23 19:22:25+00:00,SAUNA,25
2023-07-23 19:22:25+00:00,SIŁOWNIA,4
2023-07-23 19:27:25+00:00,FITNESS,3
2023-07-23 19:27:25+00:00,PŁYWALNIA,91
2023-07-23 19:27:25+00:00,SAUNA,24
2023-07-23 19:27:25+00:00,SIŁOWNIA,4
2023-07-23 19:32:25+00:00,FITNESS,3
2023-07-23 19:32:25+00:00,PŁYWALNIA,94
2023-07-23 19:32:25+00:00,SAUNA,25
2023-07-23 19:32:25+00:00,SIŁOWNIA,4
2023-07-23 19:37:26+00:00,FITNESS,3
2023-07-23 19:37:26+00:00,PŁYWALNIA,99
2023-07-23 19:37:26+00:00,SAUNA,26
2023-07-23 19:37:26+00:00,SIŁOWNIA,4
2023-07-23 19:42:26+00:00,FITNESS,3
2023-07-23 19:42:26+00:00,PŁYWALNIA,96
2023-07-23 19:42:26+00:00,SAUNA,21
2023-07-23 19:42:26+00:00,SIŁOWNIA,4
2023-07-23 19:47:26+00:00,FITNESS,3
2023-07-23 19:47:26+00:00,PŁYWALNIA,90
2023-07-23 19:47:26+00:00,SAUNA,19
2023-07-23 19:47:26+00:00,SIŁOWNIA,4
2023-07-23 19:52:26+00:00,FITNESS,3
2023-07-23 19:52:26+00:00,PŁYWALNIA,87
2023-07-23 19:52:26+00:00,SAUNA,19
2023-07-23 19:52:26+00:00,SIŁOWNIA,3
2023-07-23 19:57:27+00:00,FITNESS,3
2023-07-23 19:57:27+00:00,PŁYWALNIA,84
2023-07-23 19:57:27+00:00,SAUNA,12
2023-07-23 19:57:27+00:00,SIŁOWNIA,3
2023-07-23 20:02:27+00:00,FITNESS,3
2023-07-23 20:02:27+00:00,PŁYWALNIA,77
2023-07-23 20:02:27+00:00,SAUNA,13
2023-07-23 20:02:27+00:00,SIŁOWNIA,2
2023-07-23 20:07:27+00:00,FITNESS,3
2023-07-23 20:07:27+00:00,PŁYWALNIA,69
2023-07-23 20:07:27+00:00,SAUNA,15
2023-07-23 20:07:27+00:00,SIŁOWNIA,2
2023-07-23 20:12:27+00:00,FITNESS,3
2023-07-23 20:12:27+00:00,PŁYWALNIA,63
2023-07-23 20:12:27+00:00,SAUNA,15
2023-07-23 20:12:27+00:00,SIŁOWNIA,2
2023-07-23 20:17:27+00:00,FITNESS,3
2023-07-23 20:17:27+00:00,PŁYWALNIA,64
2023-07-23 20:17:27+00:00,SAUNA,12
2023-07-23 20:17:27+00:00,SIŁOWNIA,2
2023-07-23 20:22:28+00:00,FITNESS,3
2023-07-23 20:22:28+00:00,PŁYWALNIA,61
2023-07-23 20:22:28+00:00,SAUNA,10
2023-07-23 20:22:28+00:00,SIŁOWNIA,2
2023-07-23 20:27:28+00:00,FITNESS,3
2023-07-23 20:27:28+00:00,PŁYWALNIA,56
2023-07-23 20:27:28+00:00,SAUNA,9
2023-07-23 20:27:28+00:00,SIŁOWNIA,2
2023-07-23 20:32:28+00:00,FITNESS,3
2023-07-23 20:32:28+00:00,PŁYWALNIA,57
2023-07-23 20:32:28+00:00,SAUNA,6
2023-07-23 20:32:28+00:00,SIŁOWNIA,2
2023-07-23 20:37:28+00:00,FITNESS,3
2023-07-23 20:37:28+00:00,PŁYWALNIA,54
2023-07-23 20:37:28+00:00,SAUNA,6
2023-07-23 20:37:28+00:00,SIŁOWNIA,2
2023-07-23 20:42:29+00:00,FITNESS,3
2023-07-23 20:42:29+00:00,PŁYWALNIA,47
2023-07-23 20:42:29+00:00,SAUNA,3
2023-07-23 20:42:29+00:00,SIŁOWNIA,2
2023-07-23 20:47:29+00:00,FITNESS,3
2023-07-23 20:47:29+00:00,PŁYWALNIA,45
2023-07-23 20:47:29+00:00,SAUNA,3
2023-07-23 20:47:29+00:00,SIŁOWNIA,2
2023-07-23 20:52:29+00:00,FITNESS,3
2023-07-23 20:52:29+00:00,PŁYWALNIA,41
2023-07-23 20:52:29+00:00,SAUNA,3
2023-07-23 20:52:29+00:00,SIŁOWNIA,1
2023-07-23 20:57:29+00:00,FITNESS,3
2023-07-23 20:57:29+00:00,PŁYWALNIA,33
2023-07-23 20:57:29+00:00,SAUNA,3
2023-07-23 20:57:29+00:00,SIŁOWNIA,1
2023-07-23 21:02:29+00:00,FITNESS,3
2023-07-23 21:02:29+00:00,PŁYWALNIA,31
2023-07-23 21:02:29+00:00,SAUNA,3
2023-07-23 21:02:29+00:00,SIŁOWNIA,1
2023-07-23 21:07:30+00:00,FITNESS,3
2023-07-23 21:07:30+00:00,PŁYWALNIA,31
2023-07-23 21:07:30+00:00,SAUNA,3
2023-07-23 21:07:30+00:00,SIŁOWNIA,1
2023-07-23 21:12:30+00:00,FITNESS,3
2023-07-23 21:12:30+00:00,PŁYWALNIA,31
2023-07-23 21:12:30+00:00,SAUNA,3
2023-07-23 21:12:30+00:00,SIŁOWNIA,1
2023-07-23 21:17:30+00:00,FITNESS,3
2023-07-23 21:17:30+00:00,PŁYWALNIA,31
2023-07-23 21:17:30+00:00,SAUNA,3
2023-07-23 21:17:30+00:00,SIŁOWNIA,1
2023-07-23 21:22:30+00:00,FITNESS,3
2023-07-23 21:22:30+00:00,PŁYWALNIA,31
2023-07-23 21:22:30+00:00,SAUNA,3
2023-07-23 21:22:30+00:00,SIŁOWNIA,1
2023-07-23 21:27:30+00:00,FITNESS,3
2023-07-23 21:27:30+00:00,PŁYWALNIA,31
2023-07-23 21:27:30+00:00,SAUNA,3
2023-07-23 21:27:30+00:00,SIŁOWNIA,1
2023-07-23 21:32:30+00:00,FITNESS,3
2023-07-23 21:32:30+00:00,PŁYWALNIA,31
2023-07-23 21:32:30+00:00,SAUNA,3
2023-07-23 21:32:30+00:00,SIŁOWNIA,1
2023-07-23 21:37:31+00:00,FITNESS,3
2023-07-23 21:37:31+00:00,PŁYWALNIA,31
2023-07-23 21:37:31+00:00,SAUNA,3
2023-07-23 21:37:31+00:00,SIŁOWNIA,1
2023-07-23 21:42:31+00:00,FITNESS,3
2023-07-23 21:42:31+00:00,PŁYWALNIA,31
2023-07-23 21:42:31+00:00,SAUNA,3
2023-07-23 21:42:31+00:00,SIŁOWNIA,1
2023-07-23 21:47:31+00:00,FITNESS,3
2023-07-23 21:47:31+00:00,PŁYWALNIA,31
2023-07-23 21:47:31+00:00,SAUNA,3
2023-07-23 21:47:31+00:00,SIŁOWNIA,1
2023-07-23 21:52:31+00:00,FITNESS,3
2023-07-23 21:52:31+00:00,PŁYWALNIA,31
2023-07-23 21:52:31+00:00,SAUNA,3
2023-07-23 21:52:31+00:00,SIŁOWNIA,1
2023-07-23 21:57:32+00:00,FITNESS,3
2023-07-23 21:57:32+00:00,PŁYWALNIA,31
2023-07-23 21:57:32+00:00,SAUNA,3
2023-07-23 21:57:32+00:00,SIŁOWNIA,1
2023-07-23 22:02:32+00:00,FITNESS,3
2023-07-23 22:02:32+00:00,PŁYWALNIA,31
2023-07-23 22:02:32+00:00,SAUNA,3
2023-07-23 22:02:32+00:00,SIŁOWNIA,1
2023-07-23 22:07:32+00:00,FITNESS,3
2023-07-23 22:07:32+00:00,PŁYWALNIA,31
2023-07-23 22:07:32+00:00,SAUNA,3
2023-07-23 22:07:32+00:00,SIŁOWNIA,1
2023-07-23 22:12:32+00:00,FITNESS,3
2023-07-23 22:12:32+00:00,PŁYWALNIA,31
2023-07-23 22:12:32+00:00,SAUNA,3
2023-07-23 22:12:32+00:00,SIŁOWNIA,1
2023-07-23 22:17:32+00:00,FITNESS,3
2023-07-23 22:17:32+00:00,PŁYWALNIA,31
2023-07-23 22:17:32+00:00,SAUNA,3
2023-07-23 22:17:32+00:00,SIŁOWNIA,1
2023-07-23 22:22:32+00:00,FITNESS,3
2023-07-23 22:22:32+00:00,PŁYWALNIA,31
2023-07-23 22:22:32+00:00,SAUNA,3
2023-07-23 22:22:32+00:00,SIŁOWNIA,1
2023-07-23 22:27:32+00:00,FITNESS,3
2023-07-23 22:27:32+00:00,PŁYWALNIA,31
2023-07-23 22:27:32+00:00,SAUNA,3
2023-07-23 22:27:32+00:00,SIŁOWNIA,1
2023-07-23 22:32:33+00:00,FITNESS,3
2023-07-23 22:32:33+00:00,PŁYWALNIA,31
2023-07-23 22:32:33+00:00,SAUNA,3
2023-07-23 22:32:33+00:00,SIŁOWNIA,1
2023-07-23 22:37:33+00:00,FITNESS,3
2023-07-23 22:37:33+00:00,PŁYWALNIA,31
2023-07-23 22:37:33+00:00,SAUNA,3
2023-07-23 22:37:33+00:00,SIŁOWNIA,1
2023-07-23 22:42:33+00:00,FITNESS,3
2023-07-23 22:42:33+00:00,PŁYWALNIA,31
2023-07-23 22:42:33+00:00,SAUNA,3
2023-07-23 22:42:33+00:00,SIŁOWNIA,1
2023-07-23 22:47:33+00:00,FITNESS,3
2023-07-23 22:47:33+00:00,PŁYWALNIA,31
2023-07-23 22:47:33+00:00,SAUNA,3
2023-07-23 22:47:33+00:00,SIŁOWNIA,1
2023-07-23 22:52:33+00:00,FITNESS,3
2023-07-23 22:52:33+00:00,PŁYWALNIA,31
2023-07-23 22:52:33+00:00,SAUNA,3
2023-07-23 22:52:33+00:00,SIŁOWNIA,1
2023-07-23 22:57:34+00:00,FITNESS,3
2023-07-23 22:57:34+00:00,PŁYWALNIA,31
2023-07-23 22:57:34+00:00,SAUNA,3
2023-07-23 22:57:34+00:00,SIŁOWNIA,1
2023-07-23 23:02:34+00:00,FITNESS,3
2023-07-23 23:02:34+00:00,PŁYWALNIA,31
2023-07-23 23:02:34+00:00,SAUNA,3
2023-07-23 23:02:34+00:00,SIŁOWNIA,1
2023-07-23 23:07:34+00:00,FITNESS,3
2023-07-23 23:07:34+00:00,PŁYWALNIA,31
2023-07-23 23:07:34+00:00,SAUNA,3
2023-07-23 23:07:34+00:00,SIŁOWNIA,1
2023-07-23 23:12:34+00:00,FITNESS,3
2023-07-23 23:12:34+00:00,PŁYWALNIA,31
2023-07-23 23:12:34+00:00,SAUNA,3
2023-07-23 23:12:34+00:00,SIŁOWNIA,1
2023-07-23 23:17:34+00:00,FITNESS,3
2023-07-23 23:17:34+00:00,PŁYWALNIA,31
2023-07-23 23:17:34+00:00,SAUNA,3
2023-07-23 23:17:34+00:00,SIŁOWNIA,1
2023-07-23 23:22:34+00:00,FITNESS,3
2023-07-23 23:22:34+00:00,PŁYWALNIA,31
2023-07-23 23:22:34+00:00,SAUNA,3
2023-07-23 23:22:34+00:00,SIŁOWNIA,1
2023-07-23 23:27:35+00:00,FITNESS,3
2023-07-23 23:27:35+00:00,PŁYWALNIA,31
2023-07-23 23:27:35+00:00,SAUNA,3
2023-07-23 23:27:35+00:00,SIŁOWNIA,1
2023-07-23 23:32:35+00:00,FITNESS,3
2023-07-23 23:32:35+00:00,PŁYWALNIA,31
2023-07-23 23:32:35+00:00,SAUNA,3
2023-07-23 23:32:35+00:00,SIŁOWNIA,1
2023-07-23 23:37:35+00:00,FITNESS,3
2023-07-23 23:37:35+00:00,PŁYWALNIA,31
2023-07-23 23:37:35+00:00,SAUNA,3
2023-07-23 23:37:35+00:00,SIŁOWNIA,1
2023-07-23 23:42:35+00:00,FITNESS,3
2023-07-23 23:42:35+00:00,PŁYWALNIA,31
2023-07-23 23:42:35+00:00,SAUNA,3
2023-07-23 23:42:35+00:00,SIŁOWNIA,1
2023-07-23 23:47:35+00:00,FITNESS,3
2023-07-23 23:47:35+00:00,PŁYWALNIA,31
2023-07-23 23:47:35+00:00,SAUNA,3
2023-07-23 23:47:35+00:00,SIŁOWNIA,1
2023-07-23 23:52:36+00:00,FITNESS,3
2023-07-23 23:52:36+00:00,PŁYWALNIA,31
2023-07-23 23:52:36+00:00,SAUNA,3
2023-07-23 23:52:36+00:00,SIŁOWNIA,1
2023-07-23 23:57:36+00:00,FITNESS,3
2023-07-23 23:57:36+00:00,PŁYWALNIA,31
2023-07-23 23:57:36+00:00,SAUNA,3
2023-07-23 23:57:36+00:00,SIŁOWNIA,1
2023-07-24 00:02:36+00:00,FITNESS,3
2023-07-24 00:02:36+00:00,PŁYWALNIA,31
2023-07-24 00:02:36+00:00,SAUNA,3
2023-07-24 00:02:36+00:00,SIŁOWNIA,1
2023-07-24 00:07:36+00:00,FITNESS,3
2023-07-24 00:07:36+00:00,PŁYWALNIA,31
2023-07-24 00:07:36+00:00,SAUNA,3
2023-07-24 00:07:36+00:00,SIŁOWNIA,1
2023-07-24 00:12:36+00:00,FITNESS,3
2023-07-24 00:12:36+00:00,PŁYWALNIA,31
2023-07-24 00:12:36+00:00,SAUNA,3
2023-07-24 00:12:36+00:00,SIŁOWNIA,1
2023-07-24 00:17:37+00:00,FITNESS,3
2023-07-24 00:17:37+00:00,PŁYWALNIA,31
2023-07-24 00:17:37+00:00,SAUNA,3
2023-07-24 00:17:37+00:00,SIŁOWNIA,1
2023-07-24 00:22:37+00:00,FITNESS,3
2023-07-24 00:22:37+00:00,PŁYWALNIA,31
2023-07-24 00:22:37+00:00,SAUNA,3
2023-07-24 00:22:37+00:00,SIŁOWNIA,1
2023-07-24 00:27:37+00:00,FITNESS,3
2023-07-24 00:27:37+00:00,PŁYWALNIA,31
2023-07-24 00:27:37+00:00,SAUNA,3
2023-07-24 00:27:37+00:00,SIŁOWNIA,1
2023-07-24 00:32:37+00:00,FITNESS,3
2023-07-24 00:32:37+00:00,PŁYWALNIA,31
2023-07-24 00:32:37+00:00,SAUNA,3
2023-07-24 00:32:37+00:00,SIŁOWNIA,1
2023-07-24 00:37:37+00:00,FITNESS,3
2023-07-24 00:37:37+00:00,PŁYWALNIA,31
2023-07-24 00:37:37+00:00,SAUNA,3
2023-07-24 00:37:37+00:00,SIŁOWNIA,1
2023-07-24 00:42:37+00:00,FITNESS,3
2023-07-24 00:42:37+00:00,PŁYWALNIA,31
2023-07-24 00:42:37+00:00,SAUNA,3
2023-07-24 00:42:37+00:00,SIŁOWNIA,1
2023-07-24 00:47:37+00:00,FITNESS,3
2023-07-24 00:47:37+00:00,PŁYWALNIA,31
2023-07-24 00:47:37+00:00,SAUNA,3
2023-07-24 00:47:37+00:00,SIŁOWNIA,1
2023-07-24 00:52:38+00:00,FITNESS,3
2023-07-24 00:52:38+00:00,PŁYWALNIA,31
2023-07-24 00:52:38+00:00,SAUNA,3
2023-07-24 00:52:38+00:00,SIŁOWNIA,1
2023-07-24 00:57:38+00:00,FITNESS,3
2023-07-24 00:57:38+00:00,PŁYWALNIA,31
2023-07-24 00:57:38+00:00,SAUNA,3
2023-07-24 00:57:38+00:00,SIŁOWNIA,1
2023-07-24 01:02:38+00:00,FITNESS,3
2023-07-24 01:02:38+00:00,PŁYWALNIA,31
2023-07-24 01:02:38+00:00,SAUNA,3
2023-07-24 01:02:38+00:00,SIŁOWNIA,1
2023-07-24 01:07:38+00:00,FITNESS,3
2023-07-24 01:07:38+00:00,PŁYWALNIA,31
2023-07-24 01:07:38+00:00,SAUNA,3
2023-07-24 01:07:38+00:00,SIŁOWNIA,1
2023-07-24 01:12:38+00:00,FITNESS,3
2023-07-24 01:12:38+00:00,PŁYWALNIA,31
2023-07-24 01:12:38+00:00,SAUNA,3
2023-07-24 01:12:38+00:00,SIŁOWNIA,1
2023-07-24 01:17:38+00:00,FITNESS,3
2023-07-24 01:17:38+00:00,PŁYWALNIA,31
2023-07-24 01:17:38+00:00,SAUNA,3
2023-07-24 01:17:38+00:00,SIŁOWNIA,1
2023-07-24 01:22:39+00:00,FITNESS,3
2023-07-24 01:22:39+00:00,PŁYWALNIA,31
2023-07-24 01:22:39+00:00,SAUNA,3
2023-07-24 01:22:39+00:00,SIŁOWNIA,1
2023-07-24 01:27:39+00:00,FITNESS,3
2023-07-24 01:27:39+00:00,PŁYWALNIA,31
2023-07-24 01:27:39+00:00,SAUNA,3
2023-07-24 01:27:39+00:00,SIŁOWNIA,1
2023-07-24 01:32:39+00:00,FITNESS,3
2023-07-24 01:32:39+00:00,PŁYWALNIA,31
2023-07-24 01:32:39+00:00,SAUNA,3
2023-07-24 01:32:39+00:00,SIŁOWNIA,1
2023-07-24 01:37:39+00:00,FITNESS,3
2023-07-24 01:37:39+00:00,PŁYWALNIA,31
2023-07-24 01:37:39+00:00,SAUNA,3
2023-07-24 01:37:39+00:00,SIŁOWNIA,1
2023-07-24 01:42:39+00:00,FITNESS,3
2023-07-24 01:42:39+00:00,PŁYWALNIA,31
2023-07-24 01:42:39+00:00,SAUNA,3
2023-07-24 01:42:39+00:00,SIŁOWNIA,1
2023-07-24 01:47:40+00:00,FITNESS,3
2023-07-24 01:47:40+00:00,PŁYWALNIA,31
2023-07-24 01:47:40+00:00,SAUNA,3
2023-07-24 01:47:40+00:00,SIŁOWNIA,1
2023-07-24 01:52:40+00:00,FITNESS,3
2023-07-24 01:52:40+00:00,PŁYWALNIA,31
2023-07-24 01:52:40+00:00,SAUNA,3
2023-07-24 01:52:40+00:00,SIŁOWNIA,1
2023-07-24 01:57:40+00:00,FITNESS,3
2023-07-24 01:57:40+00:00,PŁYWALNIA,31
2023-07-24 01:57:40+00:00,SAUNA,3
2023-07-24 01:57:40+00:00,SIŁOWNIA,1
2023-07-24 02:02:40+00:00,FITNESS,3
2023-07-24 02:02:40+00:00,PŁYWALNIA,31
2023-07-24 02:02:40+00:00,SAUNA,3
2023-07-24 02:02:40+00:00,SIŁOWNIA,1
2023-07-24 02:07:41+00:00,FITNESS,3
2023-07-24 02:07:41+00:00,PŁYWALNIA,31
2023-07-24 02:07:41+00:00,SAUNA,3
2023-07-24 02:07:41+00:00,SIŁOWNIA,1
2023-07-24 02:12:41+00:00,FITNESS,3
2023-07-24 02:12:41+00:00,PŁYWALNIA,31
2023-07-24 02:12:41+00:00,SAUNA,3
2023-07-24 02:12:41+00:00,SIŁOWNIA,1
2023-07-24 02:17:41+00:00,FITNESS,3
2023-07-24 02:17:41+00:00,PŁYWALNIA,31
2023-07-24 02:17:41+00:00,SAUNA,3
2023-07-24 02:17:41+00:00,SIŁOWNIA,1
2023-07-24 02:22:41+00:00,FITNESS,3
2023-07-24 02:22:41+00:00,PŁYWALNIA,31
2023-07-24 02:22:41+00:00,SAUNA,3
2023-07-24 02:22:41+00:00,SIŁOWNIA,1
2023-07-24 02:27:42+00:00,FITNESS,3
2023-07-24 02:27:42+00:00,PŁYWALNIA,31
2023-07-24 02:27:42+00:00,SAUNA,3
2023-07-24 02:27:42+00:00,SIŁOWNIA,1
2023-07-24 02:32:42+00:00,FITNESS,3
2023-07-24 02:32:42+00:00,PŁYWALNIA,31
2023-07-24 02:32:42+00:00,SAUNA,3
2023-07-24 02:32:42+00:00,SIŁOWNIA,1
2023-07-24 02:37:42+00:00,FITNESS,3
2023-07-24 02:37:42+00:00,PŁYWALNIA,31
2023-07-24 02:37:42+00:00,SAUNA,3
2023-07-24 02:37:42+00:00,SIŁOWNIA,1
2023-07-24 02:42:42+00:00,FITNESS,3
2023-07-24 02:42:42+00:00,PŁYWALNIA,31
2023-07-24 02:42:42+00:00,SAUNA,3
2023-07-24 02:42:42+00:00,SIŁOWNIA,1
2023-07-24 02:47:42+00:00,FITNESS,3
2023-07-24 02:47:42+00:00,PŁYWALNIA,31
2023-07-24 02:47:42+00:00,SAUNA,3
2023-07-24 02:47:42+00:00,SIŁOWNIA,1
2023-07-24 02:52:43+00:00,FITNESS,3
2023-07-24 02:52:43+00:00,PŁYWALNIA,31
2023-07-24 02:52:43+00:00,SAUNA,3
2023-07-24 02:52:43+00:00,SIŁOWNIA,1
2023-07-24 02:57:43+00:00,FITNESS,3
2023-07-24 02:57:43+00:00,PŁYWALNIA,31
2023-07-24 02:57:43+00:00,SAUNA,3
2023-07-24 02:57:43+00:00,SIŁOWNIA,1
2023-07-24 03:02:43+00:00,FITNESS,3
2023-07-24 03:02:43+00:00,PŁYWALNIA,31
2023-07-24 03:02:43+00:00,SAUNA,3
2023-07-24 03:02:43+00:00,SIŁOWNIA,1
2023-07-24 03:07:43+00:00,FITNESS,3
2023-07-24 03:07:43+00:00,PŁYWALNIA,31
2023-07-24 03:07:43+00:00,SAUNA,3
2023-07-24 03:07:43+00:00,SIŁOWNIA,1
2023-07-24 03:12:43+00:00,FITNESS,3
2023-07-24 03:12:43+00:00,PŁYWALNIA,31
2023-07-24 03:12:43+00:00,SAUNA,3
2023-07-24 03:12:43+00:00,SIŁOWNIA,1
2023-07-24 03:17:43+00:00,FITNESS,3
2023-07-24 03:17:43+00:00,PŁYWALNIA,31
2023-07-24 03:17:43+00:00,SAUNA,3
2023-07-24 03:17:43+00:00,SIŁOWNIA,1
2023-07-24 03:22:43+00:00,FITNESS,3
2023-07-24 03:22:43+00:00,PŁYWALNIA,31
2023-07-24 03:22:43+00:00,SAUNA,3
2023-07-24 03:22:43+00:00,SIŁOWNIA,1
2023-07-24 03:27:44+00:00,FITNESS,3
2023-07-24 03:27:44+00:00,PŁYWALNIA,31
2023-07-24 03:27:44+00:00,SAUNA,3
2023-07-24 03:27:44+00:00,SIŁOWNIA,1
2023-07-24 03:32:44+00:00,FITNESS,3
2023-07-24 03:32:44+00:00,PŁYWALNIA,31
2023-07-24 03:32:44+00:00,SAUNA,3
2023-07-24 03:32:44+00:00,SIŁOWNIA,1
2023-07-24 03:37:44+00:00,FITNESS,3
2023-07-24 03:37:44+00:00,PŁYWALNIA,31
2023-07-24 03:37:44+00:00,SAUNA,3
2023-07-24 03:37:44+00:00,SIŁOWNIA,1
2023-07-24 03:42:44+00:00,FITNESS,3
2023-07-24 03:42:44+00:00,PŁYWALNIA,31
2023-07-24 03:42:44+00:00,SAUNA,3
2023-07-24 03:42:44+00:00,SIŁOWNIA,1
2023-07-24 03:47:44+00:00,FITNESS,3
2023-07-24 03:47:44+00:00,PŁYWALNIA,31
2023-07-24 03:47:44+00:00,SAUNA,3
2023-07-24 03:47:44+00:00,SIŁOWNIA,1
2023-07-24 03:52:45+00:00,FITNESS,3
2023-07-24 03:52:45+00:00,PŁYWALNIA,31
2023-07-24 03:52:45+00:00,SAUNA,3
2023-07-24 03:52:45+00:00,SIŁOWNIA,1
2023-07-24 03:57:45+00:00,FITNESS,3
2023-07-24 03:57:45+00:00,PŁYWALNIA,31
2023-07-24 03:57:45+00:00,SAUNA,3
2023-07-24 03:57:45+00:00,SIŁOWNIA,1
2023-07-24 04:02:45+00:00,FITNESS,3
2023-07-24 04:02:45+00:00,PŁYWALNIA,38
2023-07-24 04:02:45+00:00,SAUNA,3
2023-07-24 04:02:45+00:00,SIŁOWNIA,1
2023-07-24 04:07:45+00:00,FITNESS,3
2023-07-24 04:07:45+00:00,PŁYWALNIA,42
2023-07-24 04:07:45+00:00,SAUNA,3
2023-07-24 04:07:45+00:00,SIŁOWNIA,1
2023-07-24 04:12:45+00:00,FITNESS,3
2023-07-24 04:12:45+00:00,PŁYWALNIA,43
2023-07-24 04:12:45+00:00,SAUNA,3
2023-07-24 04:12:45+00:00,SIŁOWNIA,1
2023-07-24 04:17:45+00:00,FITNESS,3
2023-07-24 04:17:45+00:00,PŁYWALNIA,46
2023-07-24 04:17:45+00:00,SAUNA,3
2023-07-24 04:17:45+00:00,SIŁOWNIA,1
2023-07-24 04:22:45+00:00,FITNESS,3
2023-07-24 04:22:45+00:00,PŁYWALNIA,47
2023-07-24 04:22:45+00:00,SAUNA,3
2023-07-24 04:22:45+00:00,SIŁOWNIA,1
2023-07-24 04:27:46+00:00,FITNESS,3
2023-07-24 04:27:46+00:00,PŁYWALNIA,48
2023-07-24 04:27:46+00:00,SAUNA,3
